step,mouse_x,mouse_y,cat_x,cat_y,vision_slice,brain_energy,output_energy,output_action,move_dist
8154,45,68,90,20,7,6,1,7,1
8155,40,67,95,20,5,6,1,5,1
8156,36,70,95,20,0,7,0,0,0
8157,39,66,90,25,6,6,1,6,1
8158,37,61,90,30,7,6,1,7,1
8159,35,57,90,30,0,7,0,0,0
8160,38,61,90,35,7,7,1,7,1
8161,36,65,90,40,7,7,1,7,1
8162,39,61,95,40,5,6,2,5,1
8163,43,59,100,40,5,6,1,5,1
8164,39,56,100,40,5,6,1,5,1
8165,44,58,100,40,5,6,1,5,1
8166,47,53,100,40,5,6,1,5,1
8167,50,50,95,45,6,6,1,6,1
8168,50,55,95,50,7,6,1,7,1
8169,49,50,100,50,5,6,1,5,1
8170,49,45,95,50,4,6,1,4,1
8171,47,50,90,50,4,6,1,4,1
8172,51,46,90,55,7,5,1,7,1
8173,55,44,90,60,7,5,1,7,1
8174,50,44,90,55,2,5,1,2,1
8175,55,42,90,50,2,5,1,2,1
8176,59,40,85,50,4,5,1,4,1
8177,64,38,85,50,0,6,0,0,0
8178,61,43,90,50,5,5,2,5,1
8179,63,38,90,55,7,5,1,7,1
8180,58,35,85,60,6,5,1,6,1
8181,62,32,90,60,5,5,1,5,1
8182,66,35,90,65,7,5,1,7,1
8183,61,36,85,70,6,5,1,6,1
8184,57,39,80,70,4,5,1,4,1
8185,61,35,80,70,0,6,0,0,0
8186,66,35,80,70,0,7,0,0,0
8187,66,30,75,75,6,7,1,6,1
8188,62,33,70,70,1,6,2,1,1
8189,65,29,65,70,4,6,1,4,1
8190,67,34,65,65,2,6,1,2,1
8191,72,33,65,70,7,6,1,7,1
8192,70,37,60,75,6,6,1,6,1
8193,75,37,60,75,0,7,0,0,0
8194,76,32,65,75,5,7,1,5,1
8195,72,35,60,75,4,7,1,4,1
8196,77,35,65,75,5,6,2,5,1
8197,80,38,65,75,0,7,0,0,0
8198,76,36,70,75,5,7,1,5,1
8199,71,34,65,80,6,7,1,6,1
8200,74,31,60,85,6,7,1,6,1
8201,70,34,60,90,7,7,1,7,1
8202,72,38,65,90,5,7,1,5,1
8203,68,35,60,95,6,7,1,6,1
8204,67,31,65,95,5,7,1,5,1
8205,67,35,70,95,5,7,1,5,1
8206,62,37,75,95,5,7,1,5,1
8207,57,36,80,95,5,7,1,5,1
8208,57,31,85,95,5,7,1,5,1
8209,52,31,85,100,7,7,1,7,1
8210,51,36,85,100,7,7,1,7,1
8211,50,31,90,100,5,7,1,5,1
8212,50,26,85,100,6,7,1,6,1
8213,46,29,80,100,6,7,1,6,1
8214,45,25,80,100,0,8,0,0,0
8215,47,20,85,100,5,7,2,5,1
8216,42,19,85,100,0,8,0,0,0
8217,37,18,80,100,6,7,1,6,1
8218,35,23,85,100,5,7,1,5,1
8219,40,24,80,100,6,7,1,6,1
8220,40,29,85,100,5,6,2,5,1
8221,36,32,80,100,6,5,1,6,1
8222,40,36,75,100,6,5,1,6,1
8223,42,40,75,100,7,5,1,7,1
8224,39,44,75,100,0,5,0,0,0
8225,42,48,75,100,7,5,1,7,1
8226,45,52,75,100,7,5,1,7,1
8227,50,52,80,100,5,5,1,5,1
8228,45,52,80,100,7,4,1,7,1
8229,41,55,80,100,0,5,0,0,0
8230,44,59,85,100,5,5,1,5,1
8231,45,54,80,100,6,5,1,6,1
8232,40,54,75,100,6,5,1,6,1
8233,45,54,75,100,0,6,0,0,0
8234,41,51,70,100,6,6,1,6,1
8235,40,56,70,100,7,6,1,7,1
8236,41,51,70,100,7,6,1,7,1
8237,36,53,70,100,7,6,1,7,1
8238,36,48,75,100,5,5,2,5,1
8239,31,49,75,100,0,6,0,0,0
8240,28,53,70,100,6,6,1,6,1
8241,26,57,65,100,6,6,1,6,1
8242,31,57,65,100,0,7,0,0,0
8243,33,53,60,100,6,7,1,6,1
8244,34,48,55,100,6,7,1,6,1
8245,37,44,50,100,6,7,1,6,1
8246,39,48,55,100,5,7,1,5,1
8247,35,44,60,100,5,7,1,5,1
8248,31,47,60,100,7,7,1,7,1
8249,32,52,60,100,0,7,0,0,0
8250,36,55,60,100,0,8,0,0,0
8251,34,59,55,100,6,6,2,6,1
8252,31,64,55,100,0,7,0,0,0
8253,27,66,55,100,0,8,0,0,0
8254,24,70,60,100,5,8,1,5,1
8255,23,65,55,100,6,8,1,6,1
8256,19,68,60,100,5,7,2,5,1
8257,20,73,55,100,6,7,1,6,1
8258,15,71,60,100,5,6,2,5,1
8259,19,74,60,100,7,6,1,7,1
8260,24,76,65,100,5,6,1,5,1
8261,26,80,70,100,8,6,1,8,1
8262,21,81,70,100,0,7,0,0,0
8263,23,76,70,100,7,6,1,7,1
8264,27,79,70,100,7,6,1,7,1
8265,30,83,65,100,6,6,1,6,1
8266,27,79,65,100,0,7,0,0,0
8267,28,74,65,100,0,8,0,0,0
8268,23,74,65,100,0,9,0,0,0
8269,25,78,65,100,0,10,0,0,0
8270,22,82,65,100,7,10,1,7,1
8271,27,82,65,100,7,10,1,7,1
8272,22,85,70,100,5,9,2,5,1
8273,19,81,75,100,5,7,2,5,1
8274,16,84,80,100,5,7,1,5,1
8275,18,80,75,100,6,7,1,6,1
8276,19,75,80,100,5,6,2,5,1
8277,23,72,80,100,0,7,0,0,0
8278,24,67,85,100,5,6,2,5,1
8279,29,67,85,100,0,7,0,0,0
8280,24,65,90,100,5,6,2,5,1
8281,26,70,95,100,5,6,1,5,1
8282,25,75,95,100,0,7,0,0,0
8283,24,70,100,100,5,7,1,5,1
8284,20,73,100,100,0,8,0,0,0
8285,22,78,100,100,5,7,2,5,1
8286,27,76,100,100,5,6,2,5,1
8287,30,80,100,100,0,7,0,0,0
8288,26,83,100,100,5,6,2,5,1
8289,26,78,100,100,0,7,0,0,0
8290,26,73,100,100,5,7,1,5,1
8291,26,78,100,100,5,7,1,5,1
8292,30,81,95,100,4,7,1,4,1
8293,32,85,100,100,5,7,1,5,1
8294,30,81,100,100,5,7,1,5,1
8295,25,82,100,100,0,8,0,0,0
8296,30,83,100,100,5,8,1,5,1
8297,25,83,100,100,7,8,1,7,1
8298,30,82,100,100,7,8,1,7,1
8299,27,78,100,100,0,9,0,0,0
8300,31,75,100,100,5,8,2,5,1
8301,30,80,100,100,5,7,2,5,1
8302,25,81,100,100,0,8,0,0,0
8303,26,77,100,100,7,6,3,7,2
8304,31,79,100,100,5,6,1,5,1
8305,33,75,100,100,5,6,1,5,1
8306,30,79,100,100,0,7,0,0,0
8307,32,74,100,100,0,8,0,0,0
8308,36,77,100,100,7,8,1,7,1
8309,34,82,100,100,5,7,2,5,1
8310,35,77,100,100,5,7,1,5,1
8311,35,82,100,100,7,7,1,7,1
8312,33,86,100,100,5,6,2,5,1
8313,33,91,100,100,0,7,0,0,0
8314,35,86,100,100,7,7,1,7,1
8315,39,87,100,100,0,8,0,0,0
8316,43,84,100,100,5,7,2,5,1
8317,39,81,100,100,5,7,1,5,1
8318,43,84,100,100,5,6,2,5,1
8319,48,84,100,100,0,7,0,0,0
8320,50,89,100,100,5,6,2,5,1
8321,45,89,100,100,5,6,1,5,1
8322,40,87,100,100,5,6,1,5,1
8323,42,92,100,100,0,7,0,0,0
8324,38,89,95,100,6,7,1,6,1
8325,41,86,95,100,0,8,0,0,0
8326,44,90,100,100,5,7,2,5,1
8327,48,87,100,100,5,7,1,5,1
8328,45,83,100,100,5,7,1,5,1
8329,45,88,100,100,5,6,2,5,1
8330,40,85,100,100,0,7,0,0,0
8331,37,89,100,100,5,6,2,5,1
8332,32,90,100,100,0,7,0,0,0
8333,33,95,100,100,5,6,2,5,1
8334,36,92,100,100,5,6,1,5,1
8335,38,87,100,100,0,7,0,0,0
8336,40,92,100,100,7,7,1,7,1
8337,45,90,100,100,5,6,2,5,1
8338,45,95,100,100,0,7,0,0,0
8339,42,91,100,100,7,7,1,7,1
8340,38,89,100,100,7,7,1,7,1
8341,43,89,100,100,0,8,0,0,0
8342,38,87,100,100,5,7,2,5,1
8343,37,92,95,95,1,7,1,1,1
8344,35,87,100,95,5,6,2,5,1
8345,39,91,100,95,5,6,1,5,1
8346,36,87,100,95,5,6,1,5,1
8347,36,82,100,95,5,6,1,5,1
8348,33,78,100,95,0,7,0,0,0
8349,28,77,100,95,5,7,1,5,1
8350,23,76,100,95,5,7,1,5,1
8351,28,74,100,95,5,6,2,5,1
8352,24,71,100,95,5,6,1,5,1
8353,29,69,100,95,5,6,1,5,1
8354,25,67,100,95,5,6,1,5,1
8355,27,62,100,95,5,6,1,5,1
8356,25,67,100,95,0,7,0,0,0
8357,27,62,100,100,7,7,1,7,1
8358,22,63,100,100,5,6,2,5,1
8359,20,68,100,100,5,6,1,5,1
8360,24,65,100,100,5,6,1,5,1
8361,20,68,100,100,0,7,0,0,0
8362,19,63,100,100,5,6,2,5,1
8363,18,68,100,100,5,6,1,5,1
8364,13,67,100,100,5,6,1,5,1
8365,17,64,100,100,5,6,1,5,1
8366,12,65,100,100,5,6,1,5,1
8367,8,68,100,100,5,6,1,5,1
8368,12,65,100,100,0,7,0,0,0
8369,17,66,100,100,5,6,2,5,1
8370,16,71,100,100,0,7,0,0,0
8371,21,70,100,100,5,7,1,5,1
8372,23,65,100,95,2,7,1,2,1
8373,18,64,100,100,7,7,1,7,1
8374,14,68,100,100,0,8,0,0,0
8375,17,64,100,100,5,7,2,5,1
8376,15,68,100,100,7,7,1,7,1
8377,15,73,100,100,5,6,2,5,1
8378,18,69,100,100,5,6,1,5,1
8379,17,65,100,100,0,7,0,0,0
8380,17,70,100,100,0,8,0,0,0
8381,22,70,100,100,5,8,1,5,1
8382,22,75,100,100,5,8,1,5,1
8383,17,76,100,95,2,7,2,2,1
8384,22,77,100,95,0,8,0,0,0
8385,17,78,100,95,5,8,1,5,1
8386,16,73,100,95,5,8,1,5,1
8387,13,77,100,95,5,8,1,5,1
8388,17,74,100,95,5,8,1,5,1
8389,20,70,100,90,2,7,2,2,1
8390,23,66,100,90,5,7,1,5,1
8391,20,69,100,90,5,7,1,5,1
8392,20,74,100,90,0,8,0,0,0
8393,18,79,100,90,5,8,1,5,1
8394,13,78,100,90,5,8,1,5,1
8395,18,79,100,90,5,8,1,5,1
8396,13,81,100,90,5,8,1,5,1
8397,9,78,100,90,5,8,1,5,1
8398,4,77,100,90,0,9,0,0,0
8399,9,79,100,90,5,9,1,5,1
8400,8,74,100,90,5,9,1,5,1
8401,3,75,100,90,5,9,1,5,1
8402,2,70,100,90,5,8,2,5,1
8403,100,66,100,90,5,8,1,5,1
8404,5,66,100,90,5,8,1,5,1
8405,0,64,100,90,5,8,1,5,1
8406,5,65,100,90,5,8,1,5,1
8407,0,64,100,90,5,8,1,5,1
8408,5,66,100,90,0,9,0,0,0
8409,1,63,95,85,1,8,2,1,1
8410,96,62,90,85,4,8,1,4,1
8411,92,59,95,85,5,8,1,5,1
8412,88,56,100,85,5,8,1,5,1
8413,89,61,100,85,0,9,0,0,0
8414,87,57,100,85,5,9,1,5,1
8415,88,52,100,85,5,9,1,5,1
8416,84,54,100,85,5,9,1,5,1
8417,88,52,100,85,0,10,0,0,0
8418,83,50,100,85,5,10,1,5,1
8419,79,47,95,80,1,10,1,1,1
8420,81,52,100,80,5,10,1,5,1
8421,81,47,100,80,5,10,1,5,1
8422,77,43,100,80,5,10,1,5,1
8423,73,40,95,75,1,9,2,1,1
8424,68,41,100,75,5,9,1,5,1
8425,69,36,100,75,5,9,1,5,1
8426,74,35,95,70,1,8,2,1,1
8427,77,39,95,70,0,9,0,0,0
8428,82,37,90,65,1,9,1,1,1
8429,81,33,90,65,0,10,0,0,0
8430,86,33,95,65,5,10,1,5,1
8431,85,37,100,65,5,10,1,5,1
8432,85,42,100,65,5,10,1,5,1
8433,88,47,100,65,5,10,1,5,1
8434,84,43,100,65,5,10,1,5,1
8435,88,40,100,65,5,10,1,5,1
8436,93,39,95,60,1,8,3,1,1
8437,91,43,100,60,5,8,1,5,1
8438,94,47,100,60,5,8,1,5,1
8439,97,51,100,60,0,9,0,0,0
8440,95,47,100,60,5,8,2,5,1
8441,98,43,100,60,5,8,1,5,1
8442,100,38,100,60,5,8,1,5,1
8443,96,34,100,60,5,8,1,5,1
8444,100,38,100,60,5,8,1,5,1
8445,98,33,100,60,5,8,1,5,1
8446,2,36,100,60,5,8,1,5,1
8447,7,35,100,60,5,8,1,5,1
8448,12,38,100,60,5,8,1,5,1
8449,10,43,100,60,5,8,1,5,1
8450,7,47,100,60,0,9,0,0,0
8451,8,52,100,60,5,9,1,5,1
8452,7,56,100,60,5,9,1,5,1
8453,7,51,100,60,5,9,1,5,1
8454,3,52,100,60,5,9,1,5,1
8455,98,55,100,65,7,9,1,7,1
8456,100,60,100,65,0,10,0,0,0
8457,95,62,100,65,5,10,1,5,1
8458,95,57,100,65,5,10,1,5,1
8459,96,62,100,65,5,9,2,5,1
8460,0,59,100,65,5,9,1,5,1
8461,97,55,100,65,0,10,0,0,0
8462,96,60,100,65,5,10,1,5,1
8463,96,55,100,65,5,10,1,5,1
8464,97,50,100,65,5,10,1,5,1
8465,1,52,100,65,5,10,1,5,1
8466,6,52,100,65,5,10,1,5,1
8467,9,48,100,65,5,10,1,5,1
8468,14,50,100,65,5,10,1,5,1
8469,18,53,100,65,0,11,0,0,0
8470,16,48,100,65,5,10,2,5,2
8471,18,53,100,65,5,10,1,5,1
8472,23,53,100,65,5,10,1,5,1
8473,18,54,100,65,5,9,2,5,1
8474,19,49,100,65,5,9,1,5,1
8475,14,48,100,60,2,9,1,2,1
8476,9,48,100,60,5,9,1,5,1
8477,9,53,95,60,4,9,1,4,1
8478,4,54,90,60,4,8,2,4,1
8479,100,52,95,60,5,8,1,5,1
8480,99,47,100,60,5,8,1,5,1
8481,96,51,100,60,5,8,1,5,1
8482,96,56,100,60,5,8,1,5,1
8483,100,60,100,60,5,8,1,5,1
8484,95,61,100,60,0,9,0,0,0
8485,100,62,100,60,5,8,2,5,1
8486,5,61,100,60,5,8,1,5,1
8487,6,56,100,60,5,8,1,5,1
8488,1,59,100,65,8,8,1,8,1
8489,2,54,100,60,3,8,1,3,1
8490,97,53,100,60,0,9,0,0,0
8491,96,57,100,60,0,10,0,0,0
8492,98,53,100,60,5,10,1,5,1
8493,3,54,95,55,1,9,2,1,1
8494,1,59,90,50,1,9,1,1,1
8495,96,57,85,45,1,9,1,1,1
8496,1,57,85,40,2,8,2,2,1
8497,3,62,90,40,5,8,1,5,1
8498,1,57,95,40,5,8,1,5,1
8499,97,54,95,35,2,8,1,2,1
8500,1,52,100,35,5,7,1,5,1
8501,98,55,95,30,1,7,1,1,1
8502,2,52,90,25,1,6,1,1,1
8503,3,47,90,25,0,7,0,0,0
8504,7,50,90,25,0,8,0,0,0
8505,9,45,90,25,0,9,0,0,0
8506,4,45,90,25,0,9,0,0,0
8507,5,40,85,20,1,9,1,1,1
8508,5,35,85,20,0,10,0,0,0
8509,2,39,80,15,1,9,2,1,1
8510,4,34,75,10,1,8,1,1,1
8511,99,35,70,5,1,8,1,1,1
8512,94,35,65,0,1,8,1,1,1
8513,99,33,65,0,0,8,0,0,0
8514,3,36,70,0,5,7,1,5,1
8515,3,31,70,0,0,8,0,0,0
8516,6,27,70,0,0,9,0,0,0
8517,7,32,75,0,5,8,1,5,1
8518,2,30,75,0,0,9,0,0,0
8519,3,25,75,0,0,10,0,0,0
8520,5,29,75,0,0,11,0,0,0
8521,4,34,70,0,1,11,1,1,1
8522,2,30,65,0,1,10,2,1,1
8523,7,30,60,0,1,10,1,1,1
8524,12,32,55,0,1,10,1,1,1
8525,16,29,50,0,1,9,2,1,1
8526,18,25,55,0,3,9,1,3,1
8527,13,24,50,0,1,8,2,1,1
8528,16,28,50,0,0,9,0,0,0
8529,11,30,55,0,5,9,1,5,1
8530,14,26,50,0,1,8,2,1,1
8531,10,29,45,0,1,7,2,1,1
8532,9,34,45,0,0,8,0,0,0
8533,4,33,50,0,3,7,2,3,1
8534,8,30,45,0,1,7,1,1,1
8535,9,35,50,0,3,6,1,3,1
8536,14,35,50,0,0,7,0,0,0
8537,10,38,50,0,0,8,0,0,0
8538,8,43,45,0,1,7,2,1,1
8539,13,45,40,0,1,7,1,1,1
8540,17,41,40,5,7,7,1,7,1
8541,14,37,40,5,0,7,0,0,0
8542,19,39,35,0,1,7,1,1,1
8543,20,34,30,0,1,6,2,1,1
8544,16,37,35,0,5,6,1,5,1
8545,17,41,30,0,1,6,1,1,1
8546,22,40,35,0,3,6,1,3,1
8547,17,39,30,0,1,6,1,1,1
8548,22,38,30,0,0,7,0,0,0
8549,20,33,30,0,0,8,0,0,0
8550,19,38,35,0,3,7,2,3,1
8551,24,36,30,0,1,6,2,1,1
8552,24,31,30,0,0,7,0,0,0
8553,20,33,30,0,0,8,0,0,0
8554,23,30,30,0,0,9,0,0,0
8555,21,25,35,0,3,9,1,3,1
8556,18,29,30,0,1,8,2,1,1
8557,14,33,30,0,2,8,1,2,1
8558,12,38,35,0,3,8,1,3,1
8559,8,36,40,0,3,8,1,3,1
8560,5,32,35,0,1,7,2,1,1
8561,9,35,30,0,1,6,2,1,1
8562,8,30,30,0,0,7,0,0,0
8563,3,29,35,0,3,7,1,3,1
8564,2,34,40,0,3,7,1,3,1
8565,7,37,40,0,0,8,0,0,0
8566,5,42,35,0,1,7,2,1,1
8567,1,44,40,0,3,7,1,3,1
8568,98,48,45,0,3,7,1,3,1
8569,93,48,50,0,3,7,1,3,1
8570,96,44,45,0,1,7,1,1,1
8571,99,40,45,0,0,8,0,0,0
8572,96,44,50,0,3,7,2,3,1
8573,91,45,55,0,3,6,2,3,1
8574,87,43,55,0,0,7,0,0,0
8575,89,39,60,0,3,7,1,3,1
8576,94,38,60,0,0,8,0,0,0
8577,90,41,60,0,0,9,0,0,0
8578,87,36,55,0,1,8,2,1,1
8579,88,32,55,0,0,9,0,0,0
8580,87,27,60,0,3,9,1,3,1
8581,86,22,65,0,3,9,1,3,1
8582,87,27,65,0,0,10,0,0,0
8583,91,30,70,0,3,10,1,3,1
8584,86,29,75,0,3,10,1,3,1
8585,87,34,80,0,3,10,1,3,1
8586,82,35,85,0,3,10,1,3,1
8587,82,30,80,0,1,9,2,1,1
8588,84,35,85,0,3,9,1,3,1
8589,89,36,80,0,1,8,2,1,1
8590,88,41,85,0,3,8,1,3,1
8591,92,43,80,0,1,8,1,1,1
8592,97,45,85,0,3,8,1,3,1
8593,1,47,90,0,3,7,1,3,1
8594,99,43,90,0,0,8,0,0,0
8595,3,40,95,0,3,7,1,3,1
8596,8,41,95,0,0,8,0,0,0
8597,8,46,100,0,3,8,1,3,1
8598,3,48,100,0,0,9,0,0,0
8599,7,45,100,0,3,9,1,3,1
8600,3,48,100,0,2,9,1,2,1
8601,6,52,100,0,3,9,1,3,1
8602,3,48,100,0,3,9,1,3,1
8603,8,45,100,0,3,9,1,3,1
8604,8,50,100,0,3,8,2,3,1
8605,3,50,100,0,3,7,2,3,2
8606,3,55,100,0,3,6,2,3,1
8607,100,51,100,0,3,6,1,3,1
8608,96,55,100,0,3,6,1,3,1
8609,91,55,100,0,3,6,1,3,1
8610,95,58,100,0,3,6,1,3,1
8611,98,62,100,0,3,6,1,3,1
8612,94,65,100,0,0,7,0,0,0
8613,99,64,100,0,3,7,1,3,1
8614,94,66,100,0,3,7,1,3,1
8615,99,67,100,0,3,7,1,3,1
8616,96,71,100,0,0,8,0,0,0
8617,94,66,100,0,0,9,0,0,0
8618,94,71,100,0,3,9,1,3,1
8619,99,72,100,0,3,8,2,3,1
8620,0,67,100,0,3,7,1,3,1
8621,98,71,100,0,3,7,1,3,1
8622,94,74,100,0,3,7,1,3,1
8623,90,70,100,0,0,8,0,0,0
8624,87,74,100,0,0,9,0,0,0
8625,91,75,100,0,3,9,1,3,1
8626,93,71,100,0,3,9,1,3,1
8627,89,67,100,0,5,9,1,5,1
8628,87,63,100,0,3,9,1,3,1
8629,92,65,100,0,3,8,2,3,1
8630,90,69,100,0,0,9,0,0,0
8631,93,65,100,0,3,9,1,3,1
8632,89,67,100,0,3,9,1,3,1
8633,93,65,100,0,3,9,1,3,1
8634,95,70,100,0,3,8,2,3,1
8635,100,68,100,0,3,8,1,3,1
8636,100,73,100,0,3,8,1,3,1
8637,97,69,100,0,3,8,1,3,1
8638,95,64,100,0,3,8,1,3,1
8639,96,59,100,0,3,8,1,3,1
8640,98,64,100,0,3,8,1,3,1
8641,93,63,100,0,0,9,0,0,0
8642,95,59,100,0,0,10,0,0,0
8643,91,57,95,0,1,9,2,1,1
8644,86,55,100,0,3,9,1,3,1
8645,82,56,100,0,3,9,1,3,1
8646,86,53,95,0,1,8,2,1,1
8647,82,50,95,0,0,9,0,0,0
8648,86,52,100,0,3,9,1,3,1
8649,86,57,100,0,3,9,1,3,1
8650,87,52,100,0,3,9,1,3,1
8651,87,47,100,0,3,9,1,3,1
8652,83,50,100,0,3,9,1,3,1
8653,82,55,100,0,3,9,1,3,1
8654,80,51,100,0,3,9,1,3,1
8655,82,46,100,0,3,9,1,3,1
8656,84,41,100,0,3,8,2,3,2
8657,82,46,100,0,3,8,1,3,1
8658,77,46,100,0,3,7,1,3,1
8659,82,45,95,0,1,7,1,1,1
8660,77,43,100,0,3,7,1,3,1
8661,82,44,100,0,3,7,1,3,1
8662,77,45,100,0,3,7,1,3,1
8663,82,46,100,0,0,8,0,0,0
8664,85,42,100,0,3,8,1,3,1
8665,80,43,100,0,0,9,0,0,0
8666,75,42,100,0,3,8,1,3,1
8667,73,38,100,0,3,8,1,3,1
8668,75,43,100,0,3,8,1,3,1
8669,77,38,100,0,3,8,1,3,1
8670,73,42,100,0,3,8,1,3,1
8671,71,38,100,0,3,8,1,3,1
8672,75,40,100,0,3,8,1,3,1
8673,76,36,100,0,3,8,1,3,1
8674,74,31,100,0,3,8,1,3,1
8675,76,35,100,0,3,8,1,3,1
8676,81,35,100,0,3,8,1,3,1
8677,76,36,100,0,3,7,1,3,1
8678,74,32,100,0,3,6,2,3,1
8679,70,28,100,0,3,6,1,3,1
8680,74,32,100,0,3,6,1,3,1
8681,72,27,100,0,3,6,1,3,1
8682,71,32,100,0,0,7,0,0,0
8683,75,36,100,0,3,7,1,3,1
8684,78,40,100,0,3,7,1,3,1
8685,75,43,100,0,3,7,1,3,1
8686,71,41,100,0,3,6,1,3,1
8687,75,42,100,0,3,6,1,3,1
8688,75,47,100,0,3,6,1,3,1
8689,78,43,100,0,3,6,1,3,1
8690,78,38,100,0,0,7,0,0,0
8691,73,37,100,0,3,7,1,3,1
8692,78,38,100,0,3,7,1,3,1
8693,78,33,100,0,0,8,0,0,0
8694,82,36,100,0,0,9,0,0,0
8695,81,31,100,0,3,8,1,3,1
8696,86,30,100,0,0,9,0,0,0
8697,86,25,100,0,0,10,0,0,0
8698,85,30,100,0,2,9,2,2,1
8699,88,27,100,0,3,9,1,3,1
8700,87,31,100,0,0,10,0,0,0
8701,87,36,100,0,3,10,1,3,1
8702,91,34,100,0,3,10,1,3,1
8703,93,39,100,0,3,10,1,3,1
8704,88,40,100,0,3,10,1,3,1
8705,86,36,100,0,3,10,1,3,1
8706,81,36,100,0,3,10,1,3,1
8707,85,38,100,0,3,9,2,3,1
8708,80,38,100,0,3,9,1,3,1
8709,76,36,100,0,3,8,1,3,1
8710,77,41,100,0,3,8,1,3,1
8711,73,38,100,0,3,8,1,3,1
8712,77,41,100,0,3,8,1,3,1
8713,82,41,100,0,3,8,1,3,1
8714,86,38,100,0,0,9,0,0,0
8715,86,33,100,0,3,9,1,3,1
8716,85,38,100,0,3,9,1,3,1
8717,89,36,100,0,3,9,1,3,1
8718,87,40,100,0,3,9,1,3,1
8719,91,37,100,0,0,10,0,0,0
8720,91,32,100,0,3,10,1,3,1
8721,91,37,100,0,3,10,1,3,1
8722,88,41,100,0,0,11,0,0,0
8723,93,43,100,0,0,12,0,0,0
8724,94,39,100,0,3,12,1,3,1
8725,98,36,100,0,3,12,1,3,1
8726,2,33,100,0,0,13,0,0,0
8727,7,33,100,0,3,12,2,3,1
8728,10,28,100,0,3,12,1,3,1
8729,10,23,95,0,4,12,1,4,1
8730,6,21,100,0,3,12,1,3,1
8731,4,16,100,0,3,11,2,3,1
8732,0,13,100,0,3,11,1,3,1
8733,2,8,100,0,3,11,1,3,1
8734,5,12,100,0,3,11,1,3,1
8735,10,12,100,0,0,12,0,0,0
8736,15,14,100,0,3,12,1,3,1
8737,19,17,100,0,3,11,2,3,1
8738,24,15,100,0,0,12,0,0,0
8739,27,19,95,5,6,12,1,6,1
8740,23,17,100,0,3,12,1,3,1
8741,25,21,100,0,3,12,1,3,1
8742,29,19,100,0,3,12,1,3,1
8743,30,14,100,0,5,10,3,5,1
8744,35,13,100,0,3,9,2,3,1
8745,39,10,100,0,3,8,2,3,1
8746,40,5,100,0,0,9,0,0,0
8747,45,3,100,5,7,9,1,7,1
8748,48,6,100,0,3,9,1,3,1
8749,51,10,100,0,3,9,1,3,1
8750,56,13,100,0,0,10,0,0,0
8751,52,9,95,0,1,10,1,1,1
8752,47,7,95,5,7,10,1,7,1
8753,44,4,90,0,1,8,2,1,1
8754,41,100,90,0,0,9,0,0,0
8755,38,4,95,0,3,9,1,3,1
8756,37,9,95,0,2,9,1,2,1
8757,33,6,100,0,3,9,1,3,1
8758,36,10,100,0,3,9,1,3,1
8759,33,6,100,0,0,10,0,0,0
8760,36,9,100,0,3,9,2,3,1
8761,35,4,100,0,3,9,1,3,1
8762,36,9,100,0,0,10,0,0,0
8763,36,4,100,0,0,11,0,0,0
8764,41,4,100,0,3,11,1,3,1
8765,46,3,100,0,3,11,1,3,1
8766,50,7,100,5,7,11,1,7,1
8767,53,10,100,0,3,11,1,3,1
8768,51,15,100,0,0,12,0,0,0
8769,54,11,100,0,3,12,1,3,1
8770,51,7,100,0,3,12,1,3,1
8771,52,12,100,0,3,12,1,3,1
8772,57,13,100,0,3,12,1,3,1
8773,55,8,100,0,3,12,1,3,1
8774,55,13,100,0,0,13,0,0,0
8775,54,8,100,0,3,12,2,3,1
8776,53,3,100,0,3,12,1,3,1
8777,49,2,100,0,3,12,1,3,1
8778,53,99,100,0,3,11,2,3,1
8779,48,1,100,0,0,12,0,0,0
8780,52,5,100,0,3,12,1,3,1
8781,50,10,100,0,3,12,1,3,1
8782,52,5,100,0,2,11,2,2,1
8783,57,4,100,0,3,11,1,3,1
8784,56,99,100,0,0,12,0,0,0
8785,58,4,100,0,0,13,0,0,0
8786,54,3,100,0,3,13,1,3,1
8787,56,99,100,0,3,12,2,3,1
8788,58,3,100,0,3,12,1,3,1
8789,55,99,100,0,0,13,0,0,0
8790,58,95,95,0,4,13,1,4,1
8791,55,92,100,0,3,12,2,3,1
8792,50,91,100,0,3,12,1,3,1
8793,54,93,100,0,2,11,2,2,1
8794,50,91,100,0,3,11,1,3,1
8795,54,89,100,0,3,11,1,3,1
8796,50,86,100,0,3,11,1,3,1
8797,54,83,100,0,3,11,1,3,1
8798,51,78,100,0,3,10,2,3,1
8799,47,75,100,0,3,10,1,3,1
8800,42,76,100,0,3,10,1,3,1
8801,38,79,100,0,3,10,1,3,1
8802,34,81,100,0,3,10,1,3,1
8803,37,77,100,0,3,10,1,3,1
8804,34,73,100,0,0,11,0,0,0
8805,36,69,100,0,0,12,0,0,0
8806,32,66,100,0,3,12,1,3,1
8807,27,68,100,0,3,12,1,3,1
8808,23,65,100,0,3,12,1,3,1
8809,18,66,100,0,0,13,0,0,0
8810,21,63,100,0,3,13,1,3,1
8811,17,60,100,0,3,12,2,3,1
8812,13,57,100,0,0,13,0,0,0
8813,17,59,100,0,3,12,2,3,1
8814,13,62,100,0,3,12,1,3,1
8815,17,65,100,0,3,12,1,3,1
8816,13,68,100,0,3,12,1,3,1
8817,8,66,100,0,0,13,0,0,0
