bar,mouse_x,mouse_y,cat_x,cat_y,vision_slice,brain_energy,output_energy,output_action,move_dist
14022,11,3,100,0,3,0,1,3,1
14023,16,3,100,0,3,0,1,3,1
14024,20,99,100,0,3,0,1,3,1
14025,16,96,100,0,3,0,1,3,1
14026,18,1,100,0,3,0,1,3,1
14027,21,96,100,0,3,0,1,3,1
14028,25,94,100,0,3,0,1,3,1
14029,21,91,100,0,3,0,1,3,1
14030,26,90,100,0,3,0,1,3,1
14031,23,85,100,0,3,0,1,3,1
14032,24,90,100,0,3,0,1,3,1
14033,20,93,100,0,3,0,1,3,1
14034,23,89,100,0,3,0,1,3,1
14035,28,88,100,0,3,0,1,3,1
14036,28,83,100,0,3,0,1,3,1
14037,25,79,100,0,3,0,1,3,1
14038,24,83,100,0,3,0,1,3,1
14039,28,81,100,0,3,0,1,3,1
14040,25,78,100,0,3,0,1,3,1
14041,20,76,100,0,3,0,1,3,1
14042,23,72,100,0,3,0,1,3,1
14043,26,68,100,0,3,0,1,3,1
14044,21,68,100,0,3,0,1,3,1
14045,26,71,100,0,3,0,1,3,1
14046,24,75,100,0,3,0,1,3,1
14047,22,71,100,0,3,0,1,3,1
14048,27,72,100,0,3,0,1,3,1
14049,23,74,100,0,3,0,1,3,1
14050,23,79,100,0,3,0,1,3,1
14051,18,80,100,0,3,0,1,3,1
14052,22,77,100,0,3,0,1,3,1
14053,19,80,100,0,3,0,1,3,1
14054,21,76,100,0,3,0,1,3,1
14055,22,81,100,0,3,0,1,3,1
14056,19,85,100,0,3,0,1,3,1
14057,16,81,100,0,3,0,1,3,1
14058,17,76,100,0,3,0,1,3,1
14059,15,72,100,0,3,0,1,3,1
14060,14,67,100,0,3,0,1,3,1
14061,9,66,100,0,3,0,1,3,1
14062,4,66,100,0,3,0,1,3,1
14063,8,62,100,0,3,0,1,3,1
14064,7,57,100,0,3,0,1,3,1
14065,5,62,100,0,3,0,1,3,1
14066,10,59,100,0,3,0,1,3,1
14067,5,60,100,0,3,0,1,3,1
14068,100,62,100,0,0,1,0,0,0
14069,5,60,100,0,3,1,1,3,1
14070,1,57,100,0,3,1,1,3,1
14071,5,54,100,0,3,1,1,3,1
14072,4,49,100,0,3,1,1,3,1
14073,6,54,100,0,3,1,1,3,1
14074,10,55,100,0,3,1,1,3,1
14075,15,57,100,0,3,1,1,3,1
14076,20,58,100,0,3,1,1,3,1
14077,15,56,100,0,3,1,1,3,1
14078,18,61,100,0,3,1,1,3,1
14079,17,66,100,0,3,1,1,3,1
14080,12,67,100,0,3,1,1,3,1
14081,12,72,100,0,3,1,1,3,1
14082,16,69,100,0,3,1,1,3,1
14083,15,74,100,0,3,1,1,3,1
14084,20,73,100,0,3,1,1,3,1
14085,17,77,100,0,3,1,1,3,1
14086,15,73,100,0,3,1,1,3,1
14087,16,68,100,0,3,1,1,3,1
14088,16,73,100,0,3,1,1,3,1
14089,19,68,100,0,3,1,1,3,1
14090,24,70,100,0,3,1,1,3,1
14091,28,72,100,0,3,1,1,3,1
14092,33,71,100,0,3,1,1,3,1
14093,36,75,100,0,3,1,1,3,1
14094,41,74,100,0,3,1,1,3,1
14095,36,73,100,0,3,1,1,3,1
14096,31,73,100,0,3,1,1,3,1
14097,34,77,100,0,3,1,1,3,1
14098,35,72,100,0,3,1,1,3,1
14099,38,69,100,0,3,1,1,3,1
14100,33,68,100,0,3,1,1,3,1
14101,30,71,100,0,3,1,1,3,1
14102,27,67,100,0,3,1,1,3,1
14103,30,71,100,0,3,1,1,3,1
14104,25,71,100,0,3,1,1,3,1
14105,28,75,100,0,3,1,1,3,1
14106,24,72,100,0,3,1,1,3,1
14107,20,75,100,0,3,1,1,3,1
14108,17,72,100,0,3,1,1,3,1
14109,22,71,100,0,3,1,1,3,1
14110,25,75,100,0,3,1,1,3,1
14111,20,74,100,0,3,1,1,3,1
14112,22,79,100,0,3,1,1,3,1
14113,26,82,100,0,3,1,1,3,1
14114,30,80,100,0,3,1,1,3,1
14115,35,83,100,0,3,1,1,3,1
14116,37,87,100,0,3,1,1,3,1
14117,36,82,100,0,3,1,1,3,1
14118,32,79,100,0,3,1,1,3,1
14119,37,77,100,0,3,1,1,3,1
14120,39,82,100,0,3,1,1,3,1
14121,36,86,100,0,3,1,1,3,1
14122,32,85,100,0,3,1,1,3,1
14123,31,80,100,0,3,1,1,3,1
14124,35,81,100,0,3,1,1,3,1
14125,39,79,100,0,3,1,1,3,1
14126,37,83,100,0,3,1,1,3,1
14127,42,81,100,0,3,1,1,3,1
14128,46,79,100,0,3,1,1,3,1
14129,42,76,100,0,3,1,1,3,1
14130,38,72,100,0,3,1,1,3,1
14131,39,67,100,0,3,1,1,3,1
14132,44,67,100,0,3,1,1,3,1
14133,42,62,100,0,3,1,1,3,1
14134,43,67,100,0,3,1,1,3,1
14135,40,63,100,0,3,1,1,3,1
14136,42,68,100,0,3,1,1,3,1
14137,37,69,100,0,3,1,1,3,1
14138,32,67,100,0,3,1,1,3,1
14139,35,71,100,0,3,1,1,3,1
14140,39,67,100,0,3,1,1,3,1
14141,34,67,100,0,3,1,1,3,1
14142,33,63,100,0,3,1,1,3,1
14143,37,66,100,0,3,1,1,3,1
14144,32,64,100,0,3,1,1,3,1
14145,36,61,100,0,3,1,1,3,1
14146,36,66,100,0,3,1,1,3,1
14147,39,69,100,0,3,1,1,3,1
14148,37,65,100,0,3,1,1,3,1
14149,42,66,100,0,3,1,1,3,1
14150,39,69,100,0,3,1,1,3,1
14151,44,69,100,0,3,1,1,3,1
14152,47,73,100,0,3,1,1,3,1
14153,50,68,100,0,3,1,1,3,1
14154,47,64,100,0,3,1,1,3,1
14155,43,62,100,0,3,1,1,3,1
14156,43,57,100,0,3,1,1,3,1
14157,38,56,100,0,3,1,1,3,1
14158,35,53,100,0,3,1,1,3,1
14159,39,56,100,0,3,1,1,3,1
14160,38,61,100,0,3,1,1,3,1
14161,40,56,100,0,3,1,1,3,1
14162,37,52,100,0,3,1,1,3,1
14163,35,56,100,0,3,1,1,3,1
14164,30,56,100,0,3,1,1,3,1
14165,35,56,100,0,3,1,1,3,1
14166,40,54,100,0,3,1,1,3,1
14167,44,53,100,0,3,1,1,3,1
14168,47,57,100,0,3,1,1,3,1
14169,46,52,100,0,3,1,1,3,1
14170,42,55,100,0,3,1,1,3,1
14171,39,59,100,0,3,1,1,3,1
14172,41,54,100,0,3,1,1,3,1
14173,44,50,100,0,3,1,1,3,1
14174,43,45,100,0,3,1,1,3,1
14175,47,42,100,0,3,1,1,3,1
14176,48,37,100,0,3,1,1,3,1
14177,43,38,100,0,3,1,1,3,1
14178,48,38,100,0,3,1,1,3,1
14179,47,33,100,0,3,1,1,3,1
14180,42,32,100,0,3,1,1,3,1
14181,41,27,100,0,3,1,1,3,1
14182,40,32,100,0,3,1,1,3,1
14183,45,32,100,0,3,1,1,3,1
14184,44,28,100,0,3,1,1,3,1
14185,39,29,100,0,3,1,1,3,1
14186,41,25,100,0,3,1,1,3,1
14187,44,28,100,0,3,1,1,3,1
14188,47,25,100,0,3,1,1,3,1
14189,49,30,100,0,3,1,1,3,1
14190,48,35,100,0,3,1,1,3,1
14191,46,39,100,0,3,1,1,3,1
14192,49,43,100,0,3,1,1,3,1
14193,48,38,100,0,3,1,1,3,1
14194,51,42,100,0,3,1,1,3,1
14195,54,38,100,0,3,1,1,3,1
14196,56,43,100,0,3,1,1,3,1
14197,51,43,100,0,3,1,1,3,1
14198,53,39,100,0,3,1,1,3,1
14199,57,37,100,0,3,1,1,3,1
14200,62,36,100,0,3,1,1,3,1
14201,60,40,100,0,3,1,1,3,1
14202,55,38,100,0,3,1,1,3,1
14203,53,33,100,0,3,1,1,3,1
14204,48,34,100,0,3,1,1,3,1
14205,50,39,100,0,3,1,1,3,1
14206,46,38,100,0,3,1,1,3,1
14207,43,42,100,0,3,1,1,3,1
14208,38,40,100,0,3,1,1,3,1
14209,43,42,100,0,3,1,1,3,1
14210,45,46,100,0,3,1,1,3,1
14211,41,50,100,0,3,1,1,3,1
14212,37,48,100,0,3,1,1,3,1
14213,35,43,100,0,3,1,1,3,1
14214,30,43,100,0,3,1,1,3,1
14215,28,47,100,0,3,1,1,3,1
14216,30,52,100,0,3,1,1,3,1
14217,34,55,100,0,3,1,1,3,1
14218,30,57,100,0,3,1,1,3,1
14219,33,54,100,0,3,1,1,3,1
14220,35,49,100,0,3,1,1,3,1
14221,32,53,100,0,3,1,1,3,1
14222,37,54,100,0,3,1,1,3,1
14223,36,50,100,0,3,1,1,3,1
14224,41,50,100,0,3,1,1,3,1
14225,37,53,100,0,3,1,1,3,1
14226,32,53,100,0,3,1,1,3,1
14227,28,50,100,0,3,1,1,3,1
14228,30,55,100,0,3,1,1,3,1
14229,31,50,100,0,3,1,1,3,1
14230,28,53,100,0,3,1,1,3,1
14231,33,53,100,0,3,1,1,3,1
14232,31,49,100,0,3,1,1,3,1
14233,32,44,100,0,3,1,1,3,1
14234,34,48,100,0,3,1,1,3,1
14235,39,50,100,0,3,1,1,3,1
14236,36,54,100,0,3,1,1,3,1
14237,32,50,100,0,3,1,1,3,1
14238,31,45,100,0,3,1,1,3,1
14239,31,50,100,0,3,1,1,3,1
14240,27,53,100,0,3,1,1,3,1
14241,22,52,100,0,3,1,1,3,1
14242,21,57,100,0,3,1,1,3,1
14243,23,61,100,0,3,1,1,3,1
14244,25,57,100,0,3,1,1,3,1
14245,26,62,100,0,3,1,1,3,1
14246,31,61,100,0,3,1,1,3,1
14247,29,56,100,0,3,1,1,3,1
14248,30,61,100,0,3,1,1,3,1
14249,28,56,100,0,3,1,1,3,1
14250,31,61,100,0,3,1,1,3,1
14251,27,64,100,0,3,1,1,3,1
14252,32,64,100,0,3,1,1,3,1
14253,32,59,100,0,3,1,1,3,1
14254,29,56,100,0,3,1,1,3,1
14255,27,51,100,0,3,1,1,3,1
14256,32,53,100,0,3,1,1,3,1
14257,30,48,100,0,3,1,1,3,1
14258,28,53,100,0,3,1,1,3,1
14259,32,51,100,0,3,1,1,3,1
14260,33,46,100,0,3,1,1,3,1
14261,28,46,100,0,3,1,1,3,1
14262,25,50,100,0,3,1,1,3,1
14263,23,54,100,0,3,1,1,3,1
14264,28,54,100,0,3,1,1,3,1
14265,28,49,100,0,3,1,1,3,1
14266,23,51,100,0,3,1,1,3,1
14267,28,52,100,0,3,1,1,3,1
14268,23,51,100,0,3,1,1,3,1
14269,18,53,100,0,3,1,1,3,1
14270,20,48,100,0,3,1,1,3,1
14271,19,43,100,0,3,1,1,3,1
14272,17,39,100,0,3,1,1,3,1
14273,18,34,100,0,3,1,1,3,1
14274,22,30,100,0,3,1,1,3,1
14275,18,34,100,0,3,1,1,3,1
14276,14,31,100,0,3,1,1,3,1
14277,16,26,100,0,3,1,1,3,1
14278,17,21,100,0,3,1,1,3,1
14279,14,17,100,0,3,1,1,3,1
14280,11,21,100,0,3,1,1,3,1
14281,7,19,100,0,3,1,1,3,1
14282,4,15,100,0,3,1,1,3,1
14283,7,19,100,0,3,1,1,3,1
14284,7,14,100,0,3,1,1,3,1
14285,8,19,100,0,3,1,1,3,1
14286,3,20,100,0,3,1,1,3,1
14287,5,15,100,0,3,1,1,3,1
14288,8,12,100,0,3,1,1,3,1
14289,12,8,100,0,3,1,1,3,1
14290,7,9,100,0,3,1,1,3,1
14291,11,6,100,0,3,1,1,3,1
14292,11,11,100,0,3,1,1,3,1
14293,13,15,100,0,3,1,1,3,1
14294,10,12,100,0,3,1,1,3,1
14295,9,7,100,0,3,1,1,3,1
14296,13,10,100,0,3,1,1,3,1
14297,9,13,100,0,3,1,1,3,1
14298,13,12,100,0,3,1,1,3,1
14299,9,9,100,0,3,1,1,3,1
14300,5,6,100,0,3,1,1,3,1
14301,3,11,100,0,3,1,1,3,1
14302,2,6,100,0,3,1,1,3,1
14303,98,3,100,0,3,1,1,3,1
14304,93,1,100,0,3,1,1,3,1
14305,94,6,100,0,3,1,1,3,1
14306,92,11,100,0,3,1,1,3,1
14307,97,12,100,0,0,2,0,0,0
14308,92,11,100,0,3,2,1,3,1
14309,97,12,100,0,0,3,0,0,0
14310,2,14,100,0,3,3,1,3,1
14311,0,9,100,0,3,3,1,3,1
14312,4,6,100,0,3,3,1,3,1
14313,8,8,100,0,3,3,1,3,1
14314,4,6,100,0,3,3,1,3,1
14315,1,2,100,0,3,3,1,3,1
14316,96,2,100,0,3,3,1,3,1
14317,95,7,100,0,3,3,1,3,1
14318,91,9,100,0,3,3,1,3,1
14319,87,7,100,0,3,3,1,3,1
14320,84,2,100,0,3,3,1,3,1
14321,82,7,100,0,3,3,1,3,1
14322,85,3,100,0,3,3,1,3,1
14323,88,6,100,0,3,3,1,3,1
14324,84,3,100,0,3,3,1,3,1
14325,81,99,100,0,3,3,1,3,1
14326,82,4,100,0,3,3,1,3,1
14327,81,99,100,0,3,3,1,3,1
14328,76,98,100,0,3,3,1,3,1
14329,72,96,100,0,3,3,1,3,1
14330,74,91,100,0,3,3,1,3,1
14331,69,90,100,0,3,3,1,3,1
14332,69,95,100,0,3,3,1,3,1
14333,67,90,100,0,3,3,1,3,1
14334,70,95,100,0,3,3,1,3,1
14335,74,93,100,0,3,3,1,3,1
14336,79,94,100,0,3,3,1,3,1
14337,77,99,100,0,3,3,1,3,1
14338,82,1,100,0,3,3,1,3,1
14339,77,100,100,0,3,3,1,3,1
14340,80,4,100,0,3,3,1,3,1
14341,80,99,100,0,3,3,1,3,1
14342,84,96,100,0,3,3,1,3,1
14343,79,97,100,0,3,3,1,3,1
14344,75,99,100,0,3,3,1,3,1
14345,70,1,100,0,3,3,1,3,1
14346,69,97,100,0,3,3,1,3,1
14347,69,92,100,0,3,3,1,3,1
14348,71,87,100,0,3,3,1,3,1
14349,66,89,100,0,3,3,1,3,1
14350,64,85,100,0,3,3,1,3,1
14351,62,81,100,0,3,3,1,3,1
14352,65,77,100,0,3,3,1,3,1
14353,61,73,100,0,3,3,1,3,1
14354,61,78,100,0,3,3,1,3,1
14355,58,75,100,0,3,3,1,3,1
14356,63,76,100,0,3,3,1,3,1
14357,61,81,100,0,3,3,1,3,1
14358,66,84,100,0,3,3,1,3,1
14359,71,84,100,0,3,3,1,3,1
14360,68,80,100,0,3,3,1,3,1
14361,71,84,100,0,3,3,1,3,1
14362,68,88,100,0,3,3,1,3,1
14363,65,85,100,0,3,3,1,3,1
14364,61,88,100,0,3,3,1,3,1
14365,56,85,100,0,3,3,1,3,1
14366,52,83,100,0,3,3,1,3,1
14367,47,84,100,0,3,3,1,3,1
14368,42,85,100,0,3,3,1,3,1
14369,46,89,100,0,3,3,1,3,1
14370,50,91,100,0,3,3,1,3,1
14371,47,87,100,0,3,3,1,3,1
14372,52,88,100,0,3,3,1,3,1
14373,53,93,100,0,3,3,1,3,1
14374,58,90,100,0,3,3,1,3,1
14375,53,90,100,0,3,3,1,3,1
14376,53,85,100,0,3,3,1,3,1
14377,50,89,100,0,3,3,1,3,1
14378,55,88,100,0,3,3,1,3,1
14379,51,91,100,0,3,3,1,3,1
14380,49,96,100,0,3,3,1,3,1
14381,50,91,100,0,3,3,1,3,1
14382,45,93,100,0,3,3,1,3,1
14383,41,96,100,0,3,3,1,3,1
14384,44,0,100,0,3,3,1,3,1
14385,49,0,100,0,3,3,1,3,1
14386,46,96,100,0,3,3,1,3,1
14387,49,93,100,0,3,3,1,3,1
14388,45,90,100,0,3,3,1,3,1
14389,42,87,100,0,3,3,1,3,1
14390,47,88,100,0,3,3,1,3,1
14391,42,88,100,0,3,3,1,3,1
14392,38,85,100,0,3,3,1,3,1
14393,33,86,100,0,3,3,1,3,1
14394,31,91,100,0,3,3,1,3,1
14395,26,90,100,0,3,3,1,3,1
14396,31,92,100,0,3,3,1,3,1
14397,32,96,100,0,3,3,1,3,1
14398,32,92,100,0,3,3,1,3,1
14399,28,95,100,0,3,3,1,3,1
14400,26,90,100,0,3,3,1,3,1
14401,28,86,100,0,3,3,1,3,1
14402,33,84,100,0,3,3,1,3,1
14403,30,88,100,0,3,3,1,3,1
14404,34,90,100,0,3,3,1,3,1
14405,37,86,100,0,3,3,1,3,1
14406,32,85,100,0,3,3,1,3,1
14407,30,90,100,0,3,3,1,3,1
14408,32,95,100,0,3,3,1,3,1
14409,27,94,100,0,3,3,1,3,1
14410,24,99,100,0,3,3,1,3,1
14411,19,0,100,0,3,3,1,3,1
14412,23,4,100,0,3,3,1,3,1
14413,27,2,100,0,3,3,1,3,1
14414,31,5,100,0,3,3,1,3,1
14415,27,3,100,0,3,3,1,3,1
14416,22,3,100,0,3,3,1,3,1
14417,26,1,100,0,3,3,1,3,1
14418,24,6,100,0,3,3,1,3,1
14419,22,10,100,0,3,3,1,3,1
14420,22,5,100,0,3,3,1,3,1
14421,19,1,100,0,3,3,1,3,1
14422,14,100,100,0,3,3,1,3,1
14423,19,2,100,0,3,3,1,3,1
14424,14,3,100,0,3,3,1,3,1
14425,15,8,100,0,3,3,1,3,1
14426,16,13,100,0,3,3,1,3,1
14427,13,9,100,0,3,3,1,3,1
14428,16,5,100,0,3,3,1,3,1
14429,11,6,100,0,3,3,1,3,1
14430,14,2,100,0,3,3,1,3,1
14431,11,98,100,0,3,3,1,3,1
14432,16,99,100,0,3,3,1,3,1
14433,20,2,100,0,3,3,1,3,1
14434,17,6,100,0,3,3,1,3,1
14435,14,10,100,0,3,3,1,3,1
14436,19,11,100,0,3,3,1,3,1
14437,14,12,100,0,3,3,1,3,1
14438,18,9,100,0,3,3,1,3,1
14439,19,14,100,0,3,3,1,3,1
14440,24,14,100,0,3,3,1,3,1
14441,25,18,100,0,3,3,1,3,1
14442,22,22,100,0,3,3,1,3,1
14443,19,18,100,0,3,3,1,3,1
14444,20,13,100,0,3,3,1,3,1
14445,15,14,100,0,3,3,1,3,1
14446,19,17,100,0,3,3,1,3,1
14447,24,16,100,0,3,3,1,3,1
14448,25,11,100,0,3,3,1,3,1
14449,26,6,100,0,3,3,1,3,1
14450,31,8,100,0,3,3,1,3,1
14451,26,6,100,0,3,3,1,3,1
14452,22,4,100,0,3,3,1,3,1
14453,24,99,100,0,3,3,1,3,1
14454,20,96,100,0,3,3,1,3,1
14455,16,97,100,0,3,3,1,3,1
14456,18,93,100,0,3,3,1,3,1
14457,21,89,100,0,3,3,1,3,1
14458,24,93,100,0,3,3,1,3,1
14459,25,97,100,0,3,3,1,3,1
14460,30,97,100,0,3,3,1,3,1
14461,25,96,100,0,3,3,1,3,1
14462,30,94,100,0,3,3,1,3,1
14463,33,90,100,0,3,3,1,3,1
14464,31,85,100,0,3,3,1,3,1
14465,35,88,100,0,3,3,1,3,1
14466,39,84,100,0,3,3,1,3,1
14467,36,80,100,0,3,3,1,3,1
14468,32,83,100,0,3,3,1,3,1
14469,28,79,100,0,3,3,1,3,1
14470,31,83,100,0,3,3,1,3,1
14471,27,86,100,0,3,3,1,3,1
14472,22,84,100,0,3,3,1,3,1
14473,23,89,100,0,3,3,1,3,1
14474,22,94,100,0,3,3,1,3,1
14475,26,97,100,0,3,3,1,3,1
14476,21,96,100,0,3,3,1,3,1
14477,16,94,100,0,3,3,1,3,1
14478,18,90,100,0,3,3,1,3,1
14479,17,94,100,0,3,3,1,3,1
14480,20,91,100,0,3,3,1,3,1
14481,21,86,100,0,3,3,1,3,1
14482,20,91,100,0,3,3,1,3,1
14483,22,86,100,0,3,3,1,3,1
14484,17,88,100,0,3,3,1,3,1
14485,17,83,100,0,3,3,1,3,1
14486,22,85,100,0,3,3,1,3,1
14487,27,86,100,0,3,3,1,3,1
14488,28,81,100,0,3,3,1,3,1
14489,31,77,100,0,3,3,1,3,1
14490,30,73,100,0,3,3,1,3,1
14491,26,69,100,0,3,3,1,3,1
14492,25,74,100,0,3,3,1,3,1
14493,28,78,100,0,3,3,1,3,1
14494,23,80,100,0,3,3,1,3,1
14495,28,82,100,0,3,3,1,3,1
14496,24,78,100,0,3,3,1,3,1
14497,23,83,100,0,3,3,1,3,1
14498,19,81,100,0,3,3,1,3,1
14499,21,86,100,0,3,3,1,3,1
14500,16,86,100,0,3,3,1,3,1
14501,15,91,100,0,3,3,1,3,1
14502,10,93,100,0,3,3,1,3,1
14503,14,89,100,0,3,3,1,3,1
14504,13,94,100,0,3,3,1,3,1
14505,9,90,100,0,3,3,1,3,1
14506,11,86,100,0,3,3,1,3,1
14507,10,81,100,0,3,3,1,3,1
14508,15,82,100,0,3,3,1,3,1
14509,15,87,100,0,3,3,1,3,1
14510,18,83,100,0,3,3,1,3,1
14511,18,78,100,0,3,3,1,3,1
14512,16,74,100,0,3,3,1,3,1
14513,13,78,100,0,3,3,1,3,1
14514,16,73,100,0,3,3,1,3,1
14515,19,77,100,0,3,3,1,3,1
14516,24,77,100,0,3,3,1,3,1
14517,20,74,100,0,3,3,1,3,1
14518,19,69,100,0,3,3,1,3,1
14519,16,66,100,0,3,3,1,3,1
14520,14,61,100,0,3,3,1,3,1
14521,11,57,100,0,3,3,1,3,1
14522,11,52,100,0,3,3,1,3,1
14523,11,57,100,0,3,3,1,3,1
14524,13,62,100,0,3,3,1,3,1
14525,12,67,100,0,3,3,1,3,1
14526,7,69,100,0,3,3,1,3,1
14527,5,73,100,0,3,3,1,3,1
14528,100,73,100,0,3,3,1,3,1
14529,96,70,100,0,3,3,1,3,1
14530,0,67,100,0,3,3,1,3,1
14531,3,62,100,0,3,3,1,3,1
14532,3,67,100,0,3,3,1,3,1
14533,98,66,100,0,3,3,1,3,1
14534,98,71,100,0,3,3,1,3,1
14535,3,72,100,0,3,3,1,3,1
14536,99,74,100,0,3,3,1,3,1
14537,3,71,100,0,3,3,1,3,1
14538,98,69,100,0,3,3,1,3,1
14539,0,64,100,0,3,3,1,3,1
14540,96,62,100,0,3,3,1,3,1
14541,100,66,100,0,3,3,1,3,1
14542,98,61,100,0,3,3,1,3,1
14543,97,66,100,0,3,3,1,3,1
14544,0,62,100,0,3,3,1,3,1
14545,97,66,100,0,3,3,1,3,1
14546,95,61,100,0,3,3,1,3,1
14547,98,57,100,0,3,3,1,3,1
14548,93,55,100,0,3,3,1,3,1
14549,98,55,100,0,3,3,1,3,1
14550,1,51,100,0,3,3,1,3,1
14551,0,56,100,0,3,3,1,3,1
14552,5,59,100,0,3,3,1,3,1
14553,6,54,100,0,3,3,1,3,1
14554,3,58,100,0,3,3,1,3,1
14555,7,54,100,0,3,3,1,3,1
14556,3,51,100,0,3,3,1,3,1
14557,8,51,100,0,3,3,1,3,1
14558,12,49,100,0,3,3,1,3,1
14559,12,44,100,0,3,3,1,3,1
14560,9,40,100,0,3,3,1,3,1
14561,7,44,100,0,3,3,1,3,1
14562,11,42,100,0,3,3,1,3,1
14563,6,42,100,0,3,3,1,3,1
14564,1,44,100,0,3,3,1,3,1
14565,5,40,100,0,3,3,1,3,1
14566,6,35,100,0,3,3,1,3,1
14567,10,32,100,0,3,3,1,3,1
14568,6,36,100,0,3,3,1,3,1
14569,1,36,100,0,3,3,1,3,1
14570,4,31,100,0,3,3,1,3,1
14571,2,36,100,0,3,3,1,3,1
14572,0,41,100,0,3,3,1,3,1
14573,5,40,100,0,3,3,1,3,1
14574,2,36,100,0,3,3,1,3,1
14575,7,37,100,0,3,3,1,3,1
14576,10,41,100,0,3,3,1,3,1
14577,15,41,100,0,3,3,1,3,1
14578,14,46,100,0,3,3,1,3,1
14579,18,49,100,0,3,3,1,3,1
14580,13,48,100,0,3,3,1,3,1
14581,14,53,100,0,3,3,1,3,1
14582,18,51,100,0,3,3,1,3,1
14583,19,46,100,0,3,3,1,3,1
14584,18,51,100,0,3,3,1,3,1
14585,20,56,100,0,3,3,1,3,1
14586,15,54,100,0,3,3,1,3,1
14587,13,50,100,0,3,3,1,3,1
14588,18,51,100,0,3,3,1,3,1
14589,23,49,100,0,3,3,1,3,1
14590,27,52,100,0,3,3,1,3,1
14591,22,51,100,0,3,3,1,3,1
14592,17,50,100,0,3,3,1,3,1
14593,13,47,100,0,3,3,1,3,1
14594,16,42,100,0,3,3,1,3,1
14595,17,47,100,0,3,3,1,3,1
14596,22,46,100,0,3,3,1,3,1
14597,17,44,100,0,3,3,1,3,1
14598,20,48,100,0,3,3,1,3,1
14599,22,43,100,0,3,3,1,3,1
14600,21,38,100,0,3,3,1,3,1
14601,17,42,100,0,3,3,1,3,1
14602,14,38,100,0,3,3,1,3,1
14603,19,38,100,0,3,3,1,3,1
14604,15,35,100,0,3,3,1,3,1
14605,10,33,100,0,3,3,1,3,1
14606,5,34,100,0,3,3,1,3,1
14607,8,38,100,0,3,3,1,3,1
14608,3,36,100,0,3,3,1,3,1
14609,8,33,100,0,3,3,1,3,1
14610,3,30,100,0,3,3,1,3,1
14611,99,28,100,0,0,4,0,0,0
14612,4,26,100,0,3,4,1,3,1
14613,5,30,100,0,3,4,1,3,1
14614,7,35,100,0,3,4,1,3,1
14615,8,30,100,0,3,4,1,3,1
14616,4,31,100,0,3,4,1,3,1
14617,1,27,100,0,3,4,1,3,1
14618,97,25,100,0,0,5,0,0,0
14619,93,28,100,0,0,6,0,0,0
14620,97,25,100,0,0,7,0,0,0
14621,98,20,100,0,0,8,0,0,0
14622,93,19,100,0,0,9,0,0,0
14623,98,19,90,0,1,6,4,1,2
14624,94,17,80,0,1,3,4,1,2
14625,99,16,70,0,1,0,4,1,2
14626,2,20,70,0,0,1,0,0,0
14627,0,25,70,0,0,2,0,0,0
14628,5,24,70,0,0,3,0,0,0
14629,7,29,70,0,0,4,0,0,0
14630,4,33,70,0,0,5,0,0,0
14631,5,38,70,0,0,6,0,0,0
14632,1,40,70,0,0,7,0,0,0
14633,96,40,70,0,0,8,0,0,0
14634,94,35,70,0,0,9,0,0,0
14635,95,40,70,0,0,10,0,0,0
14636,98,44,70,0,0,11,0,0,0
14637,0,40,70,0,0,12,0,0,0
14638,4,36,70,0,0,13,0,0,0
14639,8,34,70,0,0,14,0,0,0
14640,3,33,70,0,0,15,0,0,0
14641,7,36,70,0,0,16,0,0,0
14642,5,40,70,0,0,17,0,0,0
14643,4,45,70,0,0,18,0,0,0
14644,3,40,70,0,0,19,0,0,0
14645,1,44,70,0,0,20,0,0,0
14646,4,48,70,0,0,21,0,0,0
14647,1,52,70,0,0,22,0,0,0
14648,4,48,70,0,0,23,0,0,0
14649,8,46,70,0,0,24,0,0,0
14650,13,45,70,0,0,25,0,0,0
14651,13,50,70,0,0,26,0,0,0
14652,17,47,70,0,0,27,0,0,0
14653,18,52,70,0,0,28,0,0,0
14654,14,49,70,0,0,29,0,0,0
14655,15,44,70,0,0,30,0,0,0
14656,11,47,70,0,0,31,0,0,0
14657,8,51,70,0,0,32,0,0,0
14658,5,55,70,0,0,33,0,0,0
14659,100,54,70,0,0,34,0,0,0
14660,97,58,70,0,0,35,0,0,0
14661,1,55,65,0,4,35,1,4,1
14662,0,60,60,0,4,35,1,4,1
14663,5,60,55,0,4,35,1,4,1
14664,1,63,50,0,4,35,1,4,1
14665,1,58,45,0,4,35,1,4,1
14666,98,62,45,0,0,36,0,0,0
14667,94,59,45,0,0,37,0,0,0
14668,96,54,45,0,0,38,0,0,0
14669,99,51,40,0,1,37,2,1,1
14670,96,55,35,0,1,37,1,1,1
14671,92,57,30,0,1,37,1,1,1
14672,96,55,25,0,1,37,1,1,1
14673,100,59,20,0,1,37,1,1,1
14674,99,64,15,0,1,37,1,1,1
14675,2,60,10,0,1,37,1,1,1
14676,99,64,5,0,1,37,1,1,1
14677,99,69,0,0,1,37,1,1,1
14678,3,66,0,0,1,37,1,1,1
14679,99,62,0,0,1,37,1,1,1
14680,2,58,0,0,1,37,1,1,1
14681,5,54,0,0,1,37,1,1,1
14682,8,50,0,0,1,37,1,1,1
14683,13,51,0,0,1,37,1,1,1
14684,16,47,0,0,1,37,1,1,1
14685,17,42,0,0,1,37,1,1,1
